R2,RMSE,MAE,Pearson_r,Spearman_rho,Phenotype,Model,Fold
-0.863258050969564,0.7222965140934006,0.6957849510564398,0.23502070927812846,0.08247860988423225,Phenotype_WheatStem,ResGS,5
0.22471609215458965,0.657705573812254,0.6368845295733069,0.6197681275258464,0.5327136039034331,Phenotype_WheatStem,ResGS,6
-0.38672752542397815,0.8761446923789007,0.8376786246609402,0.1805277149781143,-0.07185757571479554,Phenotype_WheatStem,ResGS,7
-0.1869080936789822,1.1259101591180225,1.0127943528810017,0.21657844817541524,0.4147575310031267,Phenotype_WheatStem,ResGS,8
-0.04513700157628664,0.7220342958948627,0.6927907161201823,0.48187284993253787,0.34291382751370236,Phenotype_WheatStem,ResGS,9
0.6665385060493705,0.44761613954574925,0.41648380001654184,0.8848810897138121,0.7319250547114,Phenotype_WheatStem,ResGS,10
0.5277814899484545,0.4843184310103683,0.36382937381183555,0.7804925382679387,0.806694677384826,Phenotype_WheatStem,TabAttention,1
0.7427781451543909,0.36937613392596674,0.2666490664180629,0.9256249344364422,0.8218224606706397,Phenotype_WheatStem,TabAttention,2
0.6378044172086839,0.5182492488564225,0.41349170312596767,0.8268176160856396,0.8580986734247602,Phenotype_WheatStem,TabAttention,3
0.552343728628981,0.42405448122480244,0.3117657819844579,0.8026243359594921,0.7325886315065459,Phenotype_WheatStem,TabAttention,4
0.7027582619155107,0.2884920911630976,0.2364579175877931,0.9056143110202106,0.5773502691896258,Phenotype_WheatStem,TabAttention,5
0.8083269048959016,0.32702557312279956,0.26196616250808297,0.940977647082305,0.9132233209773138,Phenotype_WheatStem,TabAttention,6
-0.35448997236267576,0.865900845000803,0.7201863287800453,0.28903725328399227,-0.05988131309566294,Phenotype_WheatStem,TabAttention,7
0.4980951160128132,0.732159839117803,0.5066098013773223,0.9031013825059901,0.8539125638299666,Phenotype_WheatStem,TabAttention,8
0.5358191883457762,0.4811880203441434,0.32927179733730316,0.7472029967418785,0.7826237921249264,Phenotype_WheatStem,TabAttention,9
0.8040680785460584,0.3431116705530343,0.2906522715995534,0.9826946438869972,0.8539125638299666,Phenotype_WheatStem,TabAttention,10
0.9160512951559271,0.14682810965769288,0.08190702187069326,0.9725668287118164,0.6,Phenotype_MaizeStem,Ridge,1
0.6199098373251444,0.42273215271034814,0.2745533290082689,0.8781383689660115,0.7341661937191061,Phenotype_MaizeStem,Ridge,2
0.8362947841076893,0.22506450562176036,0.17219524827631072,0.9499157805629732,0.5570860145311557,Phenotype_MaizeStem,Ridge,3
-0.1762373758142175,0.6626018172932595,0.46476161315114994,0.4227499036217308,0.29615285103456107,Phenotype_MaizeStem,Ridge,4
0.5596663866302123,0.2594055365217833,0.16824300129032085,0.7496989313496618,0.5590169943749475,Phenotype_MaizeStem,Ridge,5
0.2331915501908095,0.6142077102091281,0.35698872865461345,0.7390100940862734,0.8455943246644704,Phenotype_MaizeStem,Ridge,6
0.40177610685362786,0.4322361248019525,0.297303789870708,0.7526762559498397,0.7092081432669752,Phenotype_MaizeStem,Ridge,7
0.1731502491458945,0.6750758678067886,0.4193686044845206,0.45696002115534806,0.5182674893104818,Phenotype_MaizeStem,Ridge,8
0.5892317684650947,0.16109091540871462,0.11701332667477614,0.8179924632415274,0.5808178695515156,Phenotype_MaizeStem,Ridge,9
0.5586890514545794,0.7660877386077526,0.44905461487339676,0.7874053890308499,0.7910398521054723,Phenotype_MaizeStem,Ridge,10
-0.3529410405911464,0.5894427669951687,0.43169862365163597,0.524764597774176,0.5477225575051661,Phenotype_MaizeStem,SVR,1
0.4914682323029065,0.4889686445371112,0.36229140210273797,0.7253521535640864,0.8763560920082657,Phenotype_MaizeStem,SVR,2
0.40527641295051875,0.42897633257887513,0.37249575162074255,0.8039661053044417,0.5477225575051661,Phenotype_MaizeStem,SVR,3
-0.3095969305368793,0.6991557911029651,0.5027890885227047,0.4399250860821722,0.5143707412705535,Phenotype_MaizeStem,SVR,4
0.028940958783534976,0.385222051361158,0.2240180135508445,0.7311130744505682,0.6546536707079772,Phenotype_MaizeStem,SVR,5
0.29054712820179374,0.5907906241473977,0.5168428848372348,0.6559744694544191,0.7637626158259734,Phenotype_MaizeStem,SVR,6
-0.1277661091435407,0.5934699083826873,0.5256029662530582,0.7471394215688121,0.8455943246644704,Phenotype_MaizeStem,SVR,7
0.24147107218830222,0.6465846012424832,0.5335340408518965,0.5779809311623867,0.600099198148979,Phenotype_MaizeStem,SVR,8
-2.964692968245673,0.5004692580657881,0.40867161183903106,0.5767553000227736,0.5773502691896258,Phenotype_MaizeStem,SVR,9
0.3752799542269232,0.9114836467210303,0.6604942317891542,0.7693445807792627,0.6273764344284781,Phenotype_MaizeStem,SVR,10
0.17467229907999615,0.4603789078032908,0.32656526849554024,0.4605380404203792,0.4107919181288746,Phenotype_MaizeStem,RandomForest,1
0.14419678065225416,0.6343207588368396,0.4836051041596883,0.8165043922790386,0.7302967433402215,Phenotype_MaizeStem,RandomForest,2
0.28924263358396385,0.4689606846818442,0.3321446136409423,0.6155350158765773,0.5477225575051661,Phenotype_MaizeStem,RandomForest,3
-0.7008995324451235,0.7967910842902166,0.6052336498102122,-0.07787120851906339,0.07793496079856871,Phenotype_MaizeStem,RandomForest,4
